,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
251,Maple Leaf,47.6939869,-122.322905,Redbox,47.695164,-122.317613,Video Store
252,Maple Leaf,47.6939869,-122.322905,Bill Topalian Insurance,47.6926201328782,-122.32360124588013,Insurance Office
253,Maple Leaf,47.6939869,-122.322905,Kitchen Coach Cooking School,47.692608,-122.317782,Restaurant
254,Maple Leaf,47.6939869,-122.322905,Kona Kitchen,47.69052857877499,-122.3231064451078,Hawaiian Restaurant
255,Maple Leaf,47.6939869,-122.322905,Old Fifth Avenue Tavern,47.69069333294135,-122.32325200459174,Dive Bar
256,Maple Leaf,47.6939869,-122.322905,The Perkins School,47.69417615686663,-122.3177063782096,School
257,Maple Leaf,47.6939869,-122.322905,Cloud City Coffee,47.692315908537225,-122.31781621575679,Coffee Shop
258,Maple Leaf,47.6939869,-122.322905,Reckless Video,47.6945850959326,-122.31741746101935,Video Store
259,Maple Leaf,47.6939869,-122.322905,Metropolitan Music,47.69024054064226,-122.32283949851988,Music Store
260,Maple Leaf,47.6939869,-122.322905,Yuji's Bar & Lounge,47.69060603308075,-122.32318166377371,Bar
261,Maple Leaf,47.6939869,-122.322905,Maple Bar,47.693892,-122.31788,Cocktail Bar
262,Maple Leaf,47.6939869,-122.322905,Judy Fu's Snappy Dragon,47.693590405920105,-122.31773198445205,Chinese Restaurant
263,Maple Leaf,47.6939869,-122.322905,Blue Saucer Coffee,47.69573066394141,-122.3178483882397,Coffee Shop
264,Maple Leaf,47.6939869,-122.322905,7-Eleven,47.6956296740723,-122.317139804363,Convenience Store
265,Maple Leaf,47.6939869,-122.322905,Cafe Javasti,47.690141101128425,-122.32291117960038,Coffee Shop
266,Lake City,47.7191619,-122.2954939,Brother Barrel,47.72028929879187,-122.29497198666594,Beer Bar
267,Lake City,47.7191619,-122.2954939,Papa Murphy's,47.72121793081103,-122.29594834484477,Pizza Place
268,Lake City,47.7191619,-122.2954939,Seattle Gymnastics Academy Lake City,47.72045818039574,-122.3008875652544,Gymnastics Gym
269,Lake City,47.7191619,-122.2954939,Slate CrossFit,47.7209826520902,-122.29876843877867,Gym / Fitness Center
270,Lake City,47.7191619,-122.2954939,Aloha Ramen,47.72142549550767,-122.29599282862895,Noodle House
271,Lake City,47.7191619,-122.2954939,FedEx Office Print & Ship Center,47.7197956,-122.2952562,Shipping Store
272,Lake City,47.7191619,-122.2954939,Elliott Bay Public House & Brewery,47.720372659435526,-122.29500552647555,Pub
273,Lake City,47.7191619,-122.2954939,T-Mobile,47.720143,-122.2952349,Mobile Phone Shop
274,Lake City,47.7191619,-122.2954939,Toyoda Sushi,47.720490845952796,-122.29480799195689,Sushi Restaurant
275,Lake City,47.7191619,-122.2954939,Korochka,47.71859374926604,-122.29547515783992,Gastropub
276,Lake City,47.7191619,-122.2954939,SUBWAY,47.7194101597764,-122.2949514969462,Sandwich Place
277,Lake City,47.7191619,-122.2954939,Starbucks,47.71602579171744,-122.29772884524569,Coffee Shop
278,Lake City,47.7191619,-122.2954939,Wells Fargo,47.72256337880489,-122.29381799697876,Bank
279,Lake City,47.7191619,-122.2954939,Chase Bank,47.718844,-122.29472,Bank
280,Lake City,47.7191619,-122.2954939,Pho An Restaurant,47.72006137070629,-122.2945291069953,Vietnamese Restaurant
281,Lake City,47.7191619,-122.2954939,Dick's Drive-In,47.71822494212654,-122.29677625948435,Burger Joint
282,Lake City,47.7191619,-122.2954939,The Breakfast Club,47.71779359583191,-122.29580095025582,Breakfast Spot
283,Lake City,47.7191619,-122.2954939,Dogwood Indoor Dog Park,47.7211268547907,-122.29176154004739,Dog Run
284,Lake City,47.7191619,-122.2954939,Lake City Gyros,47.71850145855551,-122.29557000770824,Greek Restaurant
285,Lake City,47.7191619,-122.2954939,Thai One On,47.71867329959773,-122.2956886791239,Thai Restaurant
286,Lake City,47.7191619,-122.2954939,Jalisco,47.718509775716896,-122.29495511434979,Mexican Restaurant
287,Lake City,47.7191619,-122.2954939,Shell,47.72322,-122.293442,Gas Station
288,Lake City,47.7191619,-122.2954939,The Back Door Pub,47.718371994876605,-122.29560344725644,Bar
289,Lake City,47.7191619,-122.2954939,Bartell Drugs,47.71961203955896,-122.29558232107986,Pharmacy
290,Lake City,47.7191619,-122.2954939,Peak Sports & Spine PT,47.7190383,-122.2930208,Medical Center
291,Lake City,47.7191619,-122.2954939,The Beer Authority,47.72190993608883,-122.29347922292739,Beer Store
292,Lake City,47.7191619,-122.2954939,2C Thai,47.71952834976589,-122.29503011302481,Thai Restaurant
293,Lake City,47.7191619,-122.2954939,Minoo Bakery,47.719604996210236,-122.2951474750592,Bakery
294,Lake City,47.7191619,-122.2954939,Kaffeeklatsch,47.71990931451549,-122.29493361808976,Café
295,Lake City,47.7191619,-122.2954939,Grocery Outlet,47.72155217713126,-122.29508689496235,Grocery Store
296,Lake City,47.7191619,-122.2954939,Chipotle Mexican Grill,47.721877963844044,-122.29420685276125,Mexican Restaurant
297,Cedar Park,47.7256535,-122.2859597,Aleman Michael,47.7288,-122.282014,Fast Food Restaurant
298,Cedar Park,47.7256535,-122.2859597,Cedar Park,47.72642292196983,-122.29062004211063,Park
299,Cedar Park,47.7256535,-122.2859597,Fred Meyer,47.7239204,-122.2916833,Supermarket
300,Cedar Park,47.7256535,-122.2859597,Pho Binh,47.72503163089719,-122.292060848797,Vietnamese Restaurant
301,Matthews Beach,47.69692655,-122.272723630417,Matthews Beach Playground,47.69698488940393,-122.27407825254902,Playground
302,Matthews Beach,47.69692655,-122.272723630417,NE 97th St & Burke Gilman Trail,47.69971754435853,-122.27291580596555,Trail
303,Matthews Beach,47.69692655,-122.272723630417,Matthews Beach Park,47.69655245150628,-122.27325575137968,Park
304,Meadowbrook,47.7056157,-122.288157925341,Meadowbrook Pool,47.70539147284134,-122.2915224729199,Pool
305,Meadowbrook,47.7056157,-122.288157925341,Nathan Hale Playfield,47.707529477811235,-122.29250784373751,Soccer Field
306,Meadowbrook,47.7056157,-122.288157925341,Meadowbrook Pond,47.70572211596362,-122.28998954138171,Lake
307,Meadowbrook,47.7056157,-122.288157925341,Santorini Pizza & Pasta,47.70853977785446,-122.29116087494288,Pizza Place
308,Olympic Hills,47.7299,-122.2991,Goodies Mediterranean Market And Produce,47.72914185098632,-122.29278960671158,Farmers Market
309,Olympic Hills,47.7299,-122.2991,Man'oushe Express,47.72909535367074,-122.29259279494593,Middle Eastern Restaurant
310,Olympic Hills,47.7299,-122.2991,Little Brook Park,47.731414909281376,-122.2944188117981,Playground
311,Victory Heights,47.707598,-122.3076269,Victory Heights Playground,47.705899,-122.30776,Playground
312,Victory Heights,47.707598,-122.3076269,Laurel Hedge,47.70714421833536,-122.30663507273381,Garden
313,Wedgwood,47.6902531,-122.2908109,U.S. Bank ATM,47.69184613149727,-122.29064837902479,ATM
314,Wedgwood,47.6902531,-122.2908109,Van Gogh Coffee,47.6890059078203,-122.29020089129821,Coffee Shop
315,Wedgwood,47.6902531,-122.2908109,Wells Fargo,47.690760521509304,-122.29113847017288,Bank
316,Wedgwood,47.6902531,-122.2908109,our lady of the lake gym,47.69341313543381,-122.28930049809344,Gym
317,Wedgwood,47.6902531,-122.2908109,QFC,47.689759,-122.290244,Supermarket
318,Wedgwood,47.6902531,-122.2908109,Cafe Javasti - Wedgwood,47.691391084571244,-122.29081701495332,Coffee Shop
319,Wedgwood,47.6902531,-122.2908109,Rite Aid,47.690673,-122.290211,Pharmacy
320,Wedgwood,47.6902531,-122.2908109,Redbox,47.689632822344294,-122.29044821763097,Video Store
321,Wedgwood,47.6902531,-122.2908109,Wedgwood Alehouse,47.69065180709169,-122.2909886529071,Pub
322,Wedgwood,47.6902531,-122.2908109,Wedgwood Broiler,47.689218569711564,-122.29039674533793,Steakhouse
323,Wedgwood,47.6902531,-122.2908109,Hunter Farms Pumpkin Patch,47.68588079067371,-122.29046193600782,Park
324,Wedgwood,47.6902531,-122.2908109,All That Dance,47.69044046122571,-122.29106444850349,Dance Studio
325,View Ridge,47.679542700000006,-122.2740144,View Ridge Playfield,47.6798318401681,-122.28051576863702,Park
326,View Ridge,47.679542700000006,-122.2740144,View Ridge Area,47.67951649270066,-122.27165378219081,Park
327,Sand Point,47.6823594,-122.2643122,Seattle Musical Theater,47.68078843101077,-122.26158172642461,Theater
328,Sand Point,47.6823594,-122.2643122,Lake Washington Construction Service Inc,47.67928001553023,-122.2685569524765,Construction & Landscaping
329,Sand Point,47.6823594,-122.2643122,Tennis Center Sand Point,47.681580794427255,-122.26037304158466,Tennis Court
330,Sand Point,47.6823594,-122.2643122,Buddha Bruddah,47.679431857553446,-122.25928844598752,Food Truck
331,Sand Point,47.6823594,-122.2643122,Magnuson Rugby Field,47.681335798766625,-122.25931574714193,Rugby Pitch
332,Sand Point,47.6823594,-122.2643122,Magnuson Playground,47.681776338763974,-122.25833237998819,Playground
333,Sand Point,47.6823594,-122.2643122,Magnuson Park Amphitheater,47.68281346660237,-122.25869199875969,Amphitheater
334,Sand Point,47.6823594,-122.2643122,Renegade Art Fair,47.682684,-122.260974,Art Gallery
335,Sand Point,47.6823594,-122.2643122,Hot Revolution Mini Donuts,47.68201684895301,-122.26047068428082,Food Truck
336,Sand Point,47.6823594,-122.2643122,7-Eleven,47.6813025591646,-122.264112532138,Convenience Store
337,Sand Point,47.6823594,-122.2643122,Magnuson Field 5,47.68131530017436,-122.25786976574838,Soccer Field
338,Sand Point,47.6823594,-122.2643122,Lil Kickers Magnuson,47.68659041761931,-122.26326395160366,Soccer Field
339,Sand Point,47.6823594,-122.2643122,Burke Gilman Trail,47.67824917308929,-122.26396412390002,Trail
340,Sand Point,47.6823594,-122.2643122,View Ridge Swim and Tennis Club,47.68440160252161,-122.26499559201879,Pool
341,Sand Point,47.6823594,-122.2643122,Redbox,47.680872,-122.26368,Video Store
342,Sand Point,47.6823594,-122.2643122,Maxine Wolfheim Memorial Bench Burke Gilman Trail,47.679321494899234,-122.26562872051838,Trail
343,Sand Point,47.6823594,-122.2643122,Arena Sports Fun Zone Inflatables,47.68671712034902,-122.26291483270172,Playground
344,Sand Point,47.6823594,-122.2643122,Warren G. Magnuson Park,47.680998829361336,-122.25848304392021,Park
345,Sand Point,47.6823594,-122.2643122,Magnuson Outdoor Theatre,47.67943327646836,-122.26024812912443,Indie Movie Theater
346,Roosevelt,47.67730460000001,-122.31380709605601,Wayward Vegan Cafe,47.67580514146781,-122.31997004580023,Vegetarian / Vegan Restaurant
347,Roosevelt,47.67730460000001,-122.31380709605601,The UPS Store,47.67565867823768,-122.3158492847233,Shipping Store
348,Roosevelt,47.67730460000001,-122.31380709605601,Hawthorne Stereo,47.67434633358269,-122.31739310183241,Electronics Store
349,Roosevelt,47.67730460000001,-122.31380709605601,Bartell Drugs,47.67517628020377,-122.3169105067507,Pharmacy
350,Roosevelt,47.67730460000001,-122.31380709605601,Dreamclinic,47.67601490405462,-122.31777440583058,Spa
351,Roosevelt,47.67730460000001,-122.31380709605601,Rising Sun Farms,47.67566057310474,-122.31230073926567,Farmers Market
352,Roosevelt,47.67730460000001,-122.31380709605601,Rain City Burgers,47.67591887356828,-122.31740159525395,Burger Joint
353,Roosevelt,47.67730460000001,-122.31380709605601,olympic pizza & pasta,47.67543487791406,-122.31751376239946,Pizza Place
354,Roosevelt,47.67730460000001,-122.31380709605601,Next Level Burger,47.67498425244126,-122.31604802555934,Burger Joint
355,Roosevelt,47.67730460000001,-122.31380709605601,Heartbeet Organic Superfoods Cafe,47.677097,-122.317225,Vegetarian / Vegan Restaurant
356,Roosevelt,47.67730460000001,-122.31380709605601,Bol - Test Kitchen & Bar,47.67587788980685,-122.31812550841848,Vietnamese Restaurant
357,Roosevelt,47.67730460000001,-122.31380709605601,East West Bookstore,47.675943136325856,-122.31733074689191,Bookstore
358,Roosevelt,47.67730460000001,-122.31380709605601,Thaprachan Thai Cuisine,47.675813041702156,-122.31974899248254,Thai Restaurant
359,Roosevelt,47.67730460000001,-122.31380709605601,Shefayoga,47.67632298618138,-122.3175088493064,Yoga Studio
360,Roosevelt,47.67730460000001,-122.31380709605601,Shell,47.676023378724125,-122.31888164418294,Gas Station
361,Roosevelt,47.67730460000001,-122.31380709605601,U.S. Bank ATM,47.673990771472866,-122.31649990439777,ATM
362,Roosevelt,47.67730460000001,-122.31380709605601,Health Mutt,47.67581239196482,-122.31537726840695,Pet Store
363,Roosevelt,47.67730460000001,-122.31380709605601,Redbox,47.674988,-122.315659,Video Store
364,Roosevelt,47.67730460000001,-122.31380709605601,Roosevelt Vision,47.6796935,-122.3176735,Optical Shop
365,Roosevelt,47.67730460000001,-122.31380709605601,Sushi Tokyo,47.6745855981108,-122.31749588752916,Sushi Restaurant
366,Roosevelt,47.67730460000001,-122.31380709605601,An Nam Pho,47.67623337788155,-122.31727787795224,Vietnamese Restaurant
367,Roosevelt,47.67730460000001,-122.31380709605601,The Westy Roosevelt,47.67572444946218,-122.31504648712952,Sports Bar
368,Roosevelt,47.67730460000001,-122.31380709605601,barre3,47.67513200119246,-122.31733404949757,Gym / Fitness Center
369,Roosevelt,47.67730460000001,-122.31380709605601,Hoa salon,47.67522803931467,-122.31746752100811,Nail Salon
370,Roosevelt,47.67730460000001,-122.31380709605601,Sunlight Cafe,47.67511656368399,-122.31745472953962,Vegetarian / Vegan Restaurant
371,Roosevelt,47.67730460000001,-122.31380709605601,Portage Bay Cafe,47.67591232661352,-122.31862754323241,Breakfast Spot
372,Roosevelt,47.67730460000001,-122.31380709605601,Santo Coffee,47.675691,-122.313245,Coffee Shop
373,Roosevelt,47.67730460000001,-122.31380709605601,Wayward Coffeehouse,47.6757221799787,-122.31769312358166,Coffee Shop
374,Roosevelt,47.67730460000001,-122.31380709605601,India Bistro,47.67584678242513,-122.31786015711211,Indian Restaurant
375,Roosevelt,47.67730460000001,-122.31380709605601,Taco Del Mar,47.675698,-122.3160718,Mexican Restaurant
376,Roosevelt,47.67730460000001,-122.31380709605601,Teddy's Tavern,47.67592244264197,-122.3167966279327,Bar
377,Roosevelt,47.67730460000001,-122.31380709605601,Caruh Salon & Spa,47.675773336350524,-122.3175977912501,Salon / Barbershop
378,Roosevelt,47.67730460000001,-122.31380709605601,Bengal Tiger Cuisine of India,47.67613917564358,-122.31755808276141,Indian Restaurant
379,Roosevelt,47.67730460000001,-122.31380709605601,Roosevelt Square,47.67568519432289,-122.31742011131723,Shopping Mall
380,Roosevelt,47.67730460000001,-122.31380709605601,The Atlantic Crossing,47.676122997638885,-122.31735756483012,Pub
381,Roosevelt,47.67730460000001,-122.31380709605601,The Roosevelt BARBERSHOP,47.67559231321831,-122.3199183128965,Salon / Barbershop
382,Roosevelt,47.67730460000001,-122.31380709605601,Toronado,47.67569659190088,-122.31551266314003,Bar
383,Roosevelt,47.67730460000001,-122.31380709605601,Whole Foods Market,47.67501855519455,-122.31603903975098,Grocery Store
384,Roosevelt,47.67730460000001,-122.31380709605601,Vintage Costumers,47.679788642995746,-122.31758089952865,Costume Shop
385,Roosevelt,47.67730460000001,-122.31380709605601,Happy Feet Reflexology,47.67579452569459,-122.31452991023838,Spa
386,Roosevelt,47.67730460000001,-122.31380709605601,Econo-Mini Storage Center,47.679251,-122.317138,Storage Facility
387,Roosevelt,47.67730460000001,-122.31380709605601,Starbucks,47.675668991599764,-122.31659843049125,Coffee Shop
388,Roosevelt,47.67730460000001,-122.31380709605601,Casa Patron,47.675750403181446,-122.31965585672178,Mexican Restaurant
389,Roosevelt,47.67730460000001,-122.31380709605601,Broadcast Coffee,47.67624187558279,-122.31750786463931,Coffee Shop
390,Roosevelt,47.67730460000001,-122.31380709605601,Guitar Center,47.67468956904439,-122.31712651289752,Music Store
391,Ravenna,47.6756537,-122.2976262,Ridge Pizza NE,47.67585,-122.29188,Pizza Place
392,Ravenna,47.6756537,-122.2976262,Junebaby,47.675829154443555,-122.3040588250999,Southern / Soul Food Restaurant
393,Ravenna,47.6756537,-122.2976262,McCarthy & Schiering Wine Merchants,47.67583439000613,-122.30374656299286,Wine Shop
394,Ravenna,47.6756537,-122.2976262,Wedgwood Market,47.67716108910927,-122.29254533942782,Grocery Store
395,Ravenna,47.6756537,-122.2976262,Harissa Mediterranean Cuisine,47.67565989873754,-122.30338515099601,Mediterranean Restaurant
396,Ravenna,47.6756537,-122.2976262,Wataru,47.675887016835055,-122.30146384060687,Sushi Restaurant
397,Ravenna,47.6756537,-122.2976262,Ravenna's Varsity Restaurant,47.675860324066555,-122.3027105651027,American Restaurant
398,Ravenna,47.6756537,-122.2976262,Salare,47.67587596657766,-122.30134296393688,New American Restaurant
399,Ravenna,47.6756537,-122.2976262,Crepe Cafe & Wine Bar,47.675863155352474,-122.30426786652825,Creperie
400,Ravenna,47.6756537,-122.2976262,Muddy Waters Espresso,47.6759072496117,-122.30287440809502,Coffee Shop
401,Ravenna,47.6756537,-122.2976262,Zouave,47.675748362921844,-122.29875059429209,Mediterranean Restaurant
402,Ravenna,47.6756537,-122.2976262,Sunflour - Bryant Corner Cafe & Bakery,47.675873332531296,-122.2932870503538,Café
403,Bryant,47.6767215,-122.29235207514799,Grateful Bread Baking Company & Cafe,47.67949625776048,-122.29050357232309,Café
404,Bryant,47.6767215,-122.29235207514799,Top Pot Doughnuts,47.67919285057869,-122.290543896312,Donut Shop
405,Bryant,47.6767215,-122.29235207514799,Wedgwood Market,47.67716108910927,-122.29254533942782,Grocery Store
406,Bryant,47.6767215,-122.29235207514799,Zouave,47.675748362921844,-122.29875059429209,Mediterranean Restaurant
407,Bryant,47.6767215,-122.29235207514799,Sunflour - Bryant Corner Cafe & Bakery,47.675873332531296,-122.2932870503538,Café
408,Windermere,47.6709318,-122.26179170000002,Athena's Food Truck,47.67479629523944,-122.26126897091918,Greek Restaurant
409,Windermere,47.6709318,-122.26179170000002,Pagliacci Pizza,47.67419667831313,-122.26493798080658,Pizza Place
410,Windermere,47.6709318,-122.26179170000002,Magnuson Promontory,47.673266712458876,-122.25874663974913,Park
411,Hawthorne Hills,47.67204279999999,-122.2754032,The Roost,47.668288,-122.277037,American Restaurant
412,Hawthorne Hills,47.67204279999999,-122.2754032,Windermere Cleaners,47.6682647252352,-122.27702799934221,Dry Cleaner
413,Hawthorne Hills,47.67204279999999,-122.2754032,Violette Salon & Beauty Bar,47.66804332931994,-122.27660803629529,Massage Studio
414,Hawthorne Hills,47.67204279999999,-122.2754032,Gretchen's Place,47.66833132985357,-122.27600162833933,Café
415,Hawthorne Hills,47.67204279999999,-122.2754032,Katterman's Sand Point Pharmacy,47.66823729327411,-122.27713227171571,Pharmacy
416,Hawthorne Hills,47.67204279999999,-122.2754032,Jeff's Auto Repair,47.66809073,-122.27357625,Auto Workshop
417,Hawthorne Hills,47.67204279999999,-122.2754032,City People Sandpoint True Value,47.66817546761758,-122.27608982041204,Hardware Store
418,Hawthorne Hills,47.67204279999999,-122.2754032,Chase Bank,47.668038,-122.274345,Bank
