,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,airbnb_near
240,Pinehurst,47.6038321,-122.3300624,Waterfall Garden Park,47.6001720804735,-122.33206127298887,Park,20
241,Pinehurst,47.6038321,-122.3300624,Top Pot Doughnuts,47.60325,-122.33623,Donut Shop,31
242,Pinehurst,47.6038321,-122.3300624,Red Bowls,47.604654474206626,-122.33321114382031,Noodle House,14
243,Pinehurst,47.6038321,-122.3300624,The UPS Store,47.60588685156058,-122.33038644907371,Shipping Store,16
244,Pinehurst,47.6038321,-122.3300624,Owl N' Thistle,47.60346876856771,-122.335204395137,Irish Pub,33
245,Pinehurst,47.6038321,-122.3300624,Altstadt,47.600475921627634,-122.33431317191628,German Restaurant,38
246,Pinehurst,47.6038321,-122.3300624,Nirmal's,47.601479416954824,-122.332761631796,Indian Restaurant,26
247,Pinehurst,47.6038321,-122.3300624,DeliNoMore,47.60784396348422,-122.33282065579658,Deli / Bodega,5
248,Maple Leaf,47.6939869,-122.322905,Math N Stuff Annex,47.69600968502951,-122.31769701443352,Toy / Game Store,3
249,Maple Leaf,47.6939869,-122.322905,Math n Stuff,47.69382034946541,-122.31735254213163,Toy / Game Store,1
250,Maple Leaf,47.6939869,-122.322905,Parfait - Ice Cream Truck,47.694191958063456,-122.32207683698,Ice Cream Shop,3
251,Maple Leaf,47.6939869,-122.322905,Redbox,47.695164,-122.317613,Video Store,4
252,Maple Leaf,47.6939869,-122.322905,Bill Topalian Insurance,47.6926201328782,-122.32360124588013,Insurance Office,3
253,Maple Leaf,47.6939869,-122.322905,Kitchen Coach Cooking School,47.692608,-122.31778200000001,Restaurant,0
254,Maple Leaf,47.6939869,-122.322905,Kona Kitchen,47.690528578774995,-122.3231064451078,Hawaiian Restaurant,2
255,Maple Leaf,47.6939869,-122.322905,Old Fifth Avenue Tavern,47.69069333294135,-122.32325200459174,Dive Bar,2
256,Maple Leaf,47.6939869,-122.322905,The Perkins School,47.69417615686664,-122.31770637820959,School,2
257,Maple Leaf,47.6939869,-122.322905,Cloud City Coffee,47.69231590853722,-122.31781621575679,Coffee Shop,0
258,Maple Leaf,47.6939869,-122.322905,Reckless Video,47.694585095932595,-122.31741746101936,Video Store,2
259,Maple Leaf,47.6939869,-122.322905,Metropolitan Music,47.690240540642264,-122.32283949851988,Music Store,2
260,Maple Leaf,47.6939869,-122.322905,Yuji's Bar & Lounge,47.69060603308075,-122.32318166377372,Bar,2
261,Maple Leaf,47.6939869,-122.322905,Maple Bar,47.693892,-122.31788,Cocktail Bar,2
262,Maple Leaf,47.6939869,-122.322905,Judy Fu's Snappy Dragon,47.693590405920105,-122.31773198445204,Chinese Restaurant,1
263,Maple Leaf,47.6939869,-122.322905,Blue Saucer Coffee,47.695730663941404,-122.31784838823971,Coffee Shop,4
264,Maple Leaf,47.6939869,-122.322905,7-Eleven,47.69562967407229,-122.31713980436301,Convenience Store,3
265,Maple Leaf,47.6939869,-122.322905,Cafe Javasti,47.690141101128425,-122.32291117960037,Coffee Shop,2
266,Lake City,47.7191619,-122.2954939,Brother Barrel,47.72028929879187,-122.29497198666594,Beer Bar,0
267,Lake City,47.7191619,-122.2954939,Papa Murphy's,47.72121793081104,-122.29594834484476,Pizza Place,0
268,Lake City,47.7191619,-122.2954939,Seattle Gymnastics Academy Lake City,47.720458180395745,-122.3008875652544,Gymnastics Gym,0
269,Lake City,47.7191619,-122.2954939,Slate CrossFit,47.72098265209021,-122.29876843877868,Gym / Fitness Center,0
270,Lake City,47.7191619,-122.2954939,Aloha Ramen,47.72142549550767,-122.29599282862895,Noodle House,0
271,Lake City,47.7191619,-122.2954939,FedEx Office Print & Ship Center,47.7197956,-122.2952562,Shipping Store,0
272,Lake City,47.7191619,-122.2954939,Elliott Bay Public House & Brewery,47.72037265943553,-122.29500552647556,Pub,0
273,Lake City,47.7191619,-122.2954939,T-Mobile,47.720143,-122.29523490000001,Mobile Phone Shop,0
274,Lake City,47.7191619,-122.2954939,Toyoda Sushi,47.720490845952796,-122.29480799195689,Sushi Restaurant,0
275,Lake City,47.7191619,-122.2954939,Korochka,47.71859374926604,-122.29547515783993,Gastropub,0
276,Lake City,47.7191619,-122.2954939,SUBWAY,47.7194101597764,-122.2949514969462,Sandwich Place,0
277,Lake City,47.7191619,-122.2954939,Starbucks,47.716025791717435,-122.29772884524569,Coffee Shop,3
278,Lake City,47.7191619,-122.2954939,Wells Fargo,47.72256337880489,-122.29381799697876,Bank,0
279,Lake City,47.7191619,-122.2954939,Chase Bank,47.718844,-122.29472,Bank,0
280,Lake City,47.7191619,-122.2954939,Pho An Restaurant,47.72006137070629,-122.2945291069953,Vietnamese Restaurant,0
281,Lake City,47.7191619,-122.2954939,Dick's Drive-In,47.71822494212654,-122.29677625948436,Burger Joint,2
282,Lake City,47.7191619,-122.2954939,The Breakfast Club,47.71779359583191,-122.29580095025581,Breakfast Spot,1
283,Lake City,47.7191619,-122.2954939,Dogwood Indoor Dog Park,47.721126854790704,-122.2917615400474,Dog Run,0
284,Lake City,47.7191619,-122.2954939,Lake City Gyros,47.71850145855551,-122.29557000770822,Greek Restaurant,0
285,Lake City,47.7191619,-122.2954939,Thai One On,47.71867329959773,-122.2956886791239,Thai Restaurant,0
286,Lake City,47.7191619,-122.2954939,Jalisco,47.718509775716896,-122.2949551143498,Mexican Restaurant,0
287,Lake City,47.7191619,-122.2954939,Shell,47.72322,-122.293442,Gas Station,0
288,Lake City,47.7191619,-122.2954939,The Back Door Pub,47.71837199487661,-122.29560344725643,Bar,0
289,Lake City,47.7191619,-122.2954939,Bartell Drugs,47.71961203955896,-122.29558232107986,Pharmacy,0
290,Lake City,47.7191619,-122.2954939,Peak Sports & Spine PT,47.719038299999994,-122.2930208,Medical Center,1
291,Lake City,47.7191619,-122.2954939,The Beer Authority,47.72190993608883,-122.2934792229274,Beer Store,0
292,Lake City,47.7191619,-122.2954939,2C Thai,47.719528349765895,-122.2950301130248,Thai Restaurant,0
293,Lake City,47.7191619,-122.2954939,Minoo Bakery,47.71960499621024,-122.29514747505921,Bakery,0
294,Lake City,47.7191619,-122.2954939,Kaffeeklatsch,47.7199093145155,-122.29493361808977,Café,0
295,Lake City,47.7191619,-122.2954939,Grocery Outlet,47.721552177131265,-122.29508689496237,Grocery Store,0
296,Lake City,47.7191619,-122.2954939,Chipotle Mexican Grill,47.72187796384405,-122.29420685276123,Mexican Restaurant,0
297,Cedar Park,47.7256535,-122.2859597,Aleman Michael,47.7288,-122.28201399999999,Fast Food Restaurant,0
298,Cedar Park,47.7256535,-122.2859597,Cedar Park,47.72642292196982,-122.29062004211063,Park,0
299,Cedar Park,47.7256535,-122.2859597,Fred Meyer,47.7239204,-122.29168329999999,Supermarket,0
300,Cedar Park,47.7256535,-122.2859597,Pho Binh,47.725031630897185,-122.292060848797,Vietnamese Restaurant,0
301,Matthews Beach,47.69692655,-122.272723630417,Matthews Beach Playground,47.69698488940392,-122.27407825254902,Playground,1
302,Matthews Beach,47.69692655,-122.272723630417,NE 97th St & Burke Gilman Trail,47.69971754435853,-122.27291580596555,Trail,0
303,Matthews Beach,47.69692655,-122.272723630417,Matthews Beach Park,47.69655245150628,-122.27325575137968,Park,0
304,Meadowbrook,47.7056157,-122.288157925341,Meadowbrook Pool,47.70539147284134,-122.29152247291991,Pool,1
305,Meadowbrook,47.7056157,-122.288157925341,Nathan Hale Playfield,47.70752947781124,-122.29250784373751,Soccer Field,0
306,Meadowbrook,47.7056157,-122.288157925341,Meadowbrook Pond,47.705722115963624,-122.28998954138171,Lake,1
307,Meadowbrook,47.7056157,-122.288157925341,Santorini Pizza & Pasta,47.70853977785446,-122.29116087494288,Pizza Place,0
308,Olympic Hills,47.7299,-122.2991,Goodies Mediterranean Market And Produce,47.729141850986316,-122.29278960671158,Farmers Market,0
309,Olympic Hills,47.7299,-122.2991,Man'oushe Express,47.72909535367074,-122.29259279494593,Middle Eastern Restaurant,0
310,Olympic Hills,47.7299,-122.2991,Little Brook Park,47.73141490928139,-122.2944188117981,Playground,0
311,Victory Heights,47.707598,-122.3076269,Victory Heights Playground,47.705899,-122.30776000000002,Playground,3
312,Victory Heights,47.707598,-122.3076269,Laurel Hedge,47.70714421833536,-122.3066350727338,Garden,2
313,Wedgwood,47.6902531,-122.29081090000001,U.S. Bank ATM,47.69184613149727,-122.29064837902479,ATM,3
314,Wedgwood,47.6902531,-122.29081090000001,Van Gogh Coffee,47.6890059078203,-122.2902008912982,Coffee Shop,0
315,Wedgwood,47.6902531,-122.29081090000001,Wells Fargo,47.6907605215093,-122.29113847017288,Bank,3
316,Wedgwood,47.6902531,-122.29081090000001,our lady of the lake gym,47.693413135433815,-122.28930049809344,Gym,0
317,Wedgwood,47.6902531,-122.29081090000001,QFC,47.689759,-122.290244,Supermarket,0
318,Wedgwood,47.6902531,-122.29081090000001,Cafe Javasti - Wedgwood,47.691391084571244,-122.2908170149533,Coffee Shop,3
319,Wedgwood,47.6902531,-122.29081090000001,Rite Aid,47.690673,-122.29021100000001,Pharmacy,3
320,Wedgwood,47.6902531,-122.29081090000001,Redbox,47.689632822344294,-122.29044821763095,Video Store,0
321,Wedgwood,47.6902531,-122.29081090000001,Wedgwood Alehouse,47.69065180709168,-122.29098865290709,Pub,3
322,Wedgwood,47.6902531,-122.29081090000001,Wedgwood Broiler,47.68921856971157,-122.29039674533793,Steakhouse,0
323,Wedgwood,47.6902531,-122.29081090000001,Hunter Farms Pumpkin Patch,47.685880790673714,-122.2904619360078,Park,3
324,Wedgwood,47.6902531,-122.29081090000001,All That Dance,47.69044046122571,-122.29106444850348,Dance Studio,3
325,View Ridge,47.679542700000006,-122.27401440000001,View Ridge Playfield,47.679831840168106,-122.280515768637,Park,0
326,View Ridge,47.679542700000006,-122.27401440000001,View Ridge Area,47.67951649270065,-122.2716537821908,Park,1
327,Sand Point,47.682359399999996,-122.26431219999999,Seattle Musical Theater,47.68078843101077,-122.2615817264246,Theater,0
328,Sand Point,47.682359399999996,-122.26431219999999,Lake Washington Construction Service Inc,47.679280015530225,-122.2685569524765,Construction & Landscaping,2
329,Sand Point,47.682359399999996,-122.26431219999999,Tennis Center Sand Point,47.68158079442726,-122.26037304158466,Tennis Court,0
330,Sand Point,47.682359399999996,-122.26431219999999,Buddha Bruddah,47.67943185755345,-122.25928844598751,Food Truck,0
331,Sand Point,47.682359399999996,-122.26431219999999,Magnuson Rugby Field,47.68133579876663,-122.25931574714191,Rugby Pitch,0
332,Sand Point,47.682359399999996,-122.26431219999999,Magnuson Playground,47.681776338763974,-122.25833237998822,Playground,0
333,Sand Point,47.682359399999996,-122.26431219999999,Magnuson Park Amphitheater,47.68281346660236,-122.25869199875969,Amphitheater,0
334,Sand Point,47.682359399999996,-122.26431219999999,Renegade Art Fair,47.682684,-122.260974,Art Gallery,0
335,Sand Point,47.682359399999996,-122.26431219999999,Hot Revolution Mini Donuts,47.68201684895301,-122.26047068428082,Food Truck,0
336,Sand Point,47.682359399999996,-122.26431219999999,7-Eleven,47.6813025591646,-122.264112532138,Convenience Store,1
337,Sand Point,47.682359399999996,-122.26431219999999,Magnuson Field 5,47.68131530017436,-122.25786976574837,Soccer Field,0
338,Sand Point,47.682359399999996,-122.26431219999999,Lil Kickers Magnuson,47.686590417619314,-122.26326395160366,Soccer Field,0
339,Sand Point,47.682359399999996,-122.26431219999999,Burke Gilman Trail,47.678249173089284,-122.26396412390001,Trail,0
340,Sand Point,47.682359399999996,-122.26431219999999,View Ridge Swim and Tennis Club,47.68440160252161,-122.26499559201879,Pool,1
341,Sand Point,47.682359399999996,-122.26431219999999,Redbox,47.680871999999994,-122.26368000000001,Video Store,1
342,Sand Point,47.682359399999996,-122.26431219999999,Maxine Wolfheim Memorial Bench Burke Gilman Trail,47.67932149489923,-122.26562872051838,Trail,0
343,Sand Point,47.682359399999996,-122.26431219999999,Arena Sports Fun Zone Inflatables,47.68671712034902,-122.26291483270172,Playground,0
344,Sand Point,47.682359399999996,-122.26431219999999,Warren G. Magnuson Park,47.68099882936134,-122.25848304392021,Park,0
345,Sand Point,47.682359399999996,-122.26431219999999,Magnuson Outdoor Theatre,47.679433276468366,-122.26024812912443,Indie Movie Theater,0
346,Roosevelt,47.67730460000001,-122.31380709605601,Wayward Vegan Cafe,47.67580514146781,-122.31997004580023,Vegetarian / Vegan Restaurant,3
347,Roosevelt,47.67730460000001,-122.31380709605601,The UPS Store,47.675658678237674,-122.3158492847233,Shipping Store,5
348,Roosevelt,47.67730460000001,-122.31380709605601,Hawthorne Stereo,47.67434633358269,-122.31739310183241,Electronics Store,17
349,Roosevelt,47.67730460000001,-122.31380709605601,Bartell Drugs,47.67517628020377,-122.3169105067507,Pharmacy,6
350,Roosevelt,47.67730460000001,-122.31380709605601,Dreamclinic,47.67601490405461,-122.31777440583058,Spa,4
351,Roosevelt,47.67730460000001,-122.31380709605601,Rising Sun Farms,47.67566057310474,-122.3123007392657,Farmers Market,4
352,Roosevelt,47.67730460000001,-122.31380709605601,Rain City Burgers,47.67591887356828,-122.31740159525394,Burger Joint,5
353,Roosevelt,47.67730460000001,-122.31380709605601,olympic pizza & pasta,47.675434877914064,-122.31751376239944,Pizza Place,5
354,Roosevelt,47.67730460000001,-122.31380709605601,Next Level Burger,47.674984252441256,-122.31604802555935,Burger Joint,8
355,Roosevelt,47.67730460000001,-122.31380709605601,Heartbeet Organic Superfoods Cafe,47.677096999999996,-122.317225,Vegetarian / Vegan Restaurant,7
356,Roosevelt,47.67730460000001,-122.31380709605601,Bol - Test Kitchen & Bar,47.675877889806856,-122.31812550841849,Vietnamese Restaurant,5
357,Roosevelt,47.67730460000001,-122.31380709605601,East West Bookstore,47.675943136325856,-122.31733074689191,Bookstore,5
358,Roosevelt,47.67730460000001,-122.31380709605601,Thaprachan Thai Cuisine,47.675813041702156,-122.31974899248254,Thai Restaurant,4
359,Roosevelt,47.67730460000001,-122.31380709605601,Shefayoga,47.67632298618138,-122.3175088493064,Yoga Studio,6
360,Roosevelt,47.67730460000001,-122.31380709605601,Shell,47.67602337872414,-122.31888164418292,Gas Station,4
361,Roosevelt,47.67730460000001,-122.31380709605601,U.S. Bank ATM,47.673990771472866,-122.31649990439777,ATM,17
362,Roosevelt,47.67730460000001,-122.31380709605601,Health Mutt,47.67581239196482,-122.31537726840695,Pet Store,6
363,Roosevelt,47.67730460000001,-122.31380709605601,Redbox,47.674988,-122.31565900000001,Video Store,8
364,Roosevelt,47.67730460000001,-122.31380709605601,Roosevelt Vision,47.6796935,-122.31767350000001,Optical Shop,8
365,Roosevelt,47.67730460000001,-122.31380709605601,Sushi Tokyo,47.6745855981108,-122.31749588752916,Sushi Restaurant,16
366,Roosevelt,47.67730460000001,-122.31380709605601,An Nam Pho,47.676233377881545,-122.31727787795224,Vietnamese Restaurant,6
367,Roosevelt,47.67730460000001,-122.31380709605601,The Westy Roosevelt,47.67572444946217,-122.31504648712952,Sports Bar,6
368,Roosevelt,47.67730460000001,-122.31380709605601,barre3,47.675132001192466,-122.31733404949756,Gym / Fitness Center,7
369,Roosevelt,47.67730460000001,-122.31380709605601,Hoa salon,47.67522803931467,-122.31746752100813,Nail Salon,7
370,Roosevelt,47.67730460000001,-122.31380709605601,Sunlight Cafe,47.67511656368399,-122.31745472953962,Vegetarian / Vegan Restaurant,8
371,Roosevelt,47.67730460000001,-122.31380709605601,Portage Bay Cafe,47.67591232661352,-122.31862754323241,Breakfast Spot,5
372,Roosevelt,47.67730460000001,-122.31380709605601,Santo Coffee,47.675691,-122.313245,Coffee Shop,3
373,Roosevelt,47.67730460000001,-122.31380709605601,Wayward Coffeehouse,47.675722179978706,-122.31769312358166,Coffee Shop,5
374,Roosevelt,47.67730460000001,-122.31380709605601,India Bistro,47.67584678242514,-122.31786015711212,Indian Restaurant,4
375,Roosevelt,47.67730460000001,-122.31380709605601,Taco Del Mar,47.675698,-122.31607179999999,Mexican Restaurant,4
376,Roosevelt,47.67730460000001,-122.31380709605601,Teddy's Tavern,47.675922442641976,-122.3167966279327,Bar,4
377,Roosevelt,47.67730460000001,-122.31380709605601,Caruh Salon & Spa,47.675773336350524,-122.3175977912501,Salon / Barbershop,5
378,Roosevelt,47.67730460000001,-122.31380709605601,Bengal Tiger Cuisine of India,47.67613917564358,-122.31755808276141,Indian Restaurant,5
379,Roosevelt,47.67730460000001,-122.31380709605601,Roosevelt Square,47.67568519432289,-122.31742011131723,Shopping Mall,5
380,Roosevelt,47.67730460000001,-122.31380709605601,The Atlantic Crossing,47.67612299763889,-122.31735756483013,Pub,4
381,Roosevelt,47.67730460000001,-122.31380709605601,The Roosevelt BARBERSHOP,47.67559231321832,-122.3199183128965,Salon / Barbershop,3
382,Roosevelt,47.67730460000001,-122.31380709605601,Toronado,47.67569659190088,-122.31551266314005,Bar,6
383,Roosevelt,47.67730460000001,-122.31380709605601,Whole Foods Market,47.67501855519455,-122.31603903975098,Grocery Store,8
384,Roosevelt,47.67730460000001,-122.31380709605601,Vintage Costumers,47.679788642995746,-122.31758089952864,Costume Shop,8
385,Roosevelt,47.67730460000001,-122.31380709605601,Happy Feet Reflexology,47.67579452569459,-122.31452991023838,Spa,5
386,Roosevelt,47.67730460000001,-122.31380709605601,Econo-Mini Storage Center,47.679251,-122.31713799999999,Storage Facility,11
387,Roosevelt,47.67730460000001,-122.31380709605601,Starbucks,47.67566899159976,-122.31659843049124,Coffee Shop,4
388,Roosevelt,47.67730460000001,-122.31380709605601,Casa Patron,47.67575040318146,-122.31965585672178,Mexican Restaurant,4
389,Roosevelt,47.67730460000001,-122.31380709605601,Broadcast Coffee,47.67624187558279,-122.31750786463932,Coffee Shop,6
390,Roosevelt,47.67730460000001,-122.31380709605601,Guitar Center,47.67468956904439,-122.31712651289752,Music Store,14
391,Ravenna,47.6756537,-122.29762620000001,Ridge Pizza NE,47.67585,-122.29188,Pizza Place,3
392,Ravenna,47.6756537,-122.29762620000001,Junebaby,47.67582915444356,-122.3040588250999,Southern / Soul Food Restaurant,3
393,Ravenna,47.6756537,-122.29762620000001,McCarthy & Schiering Wine Merchants,47.67583439000613,-122.30374656299286,Wine Shop,3
394,Ravenna,47.6756537,-122.29762620000001,Wedgwood Market,47.677161089109276,-122.29254533942782,Grocery Store,2
395,Ravenna,47.6756537,-122.29762620000001,Harissa Mediterranean Cuisine,47.675659898737536,-122.303385150996,Mediterranean Restaurant,4
396,Ravenna,47.6756537,-122.29762620000001,Wataru,47.67588701683506,-122.30146384060689,Sushi Restaurant,6
397,Ravenna,47.6756537,-122.29762620000001,Ravenna's Varsity Restaurant,47.67586032406656,-122.30271056510271,American Restaurant,5
398,Ravenna,47.6756537,-122.29762620000001,Salare,47.67587596657766,-122.30134296393688,New American Restaurant,6
399,Ravenna,47.6756537,-122.29762620000001,Crepe Cafe & Wine Bar,47.67586315535248,-122.30426786652822,Creperie,2
400,Ravenna,47.6756537,-122.29762620000001,Muddy Waters Espresso,47.675907249611704,-122.30287440809502,Coffee Shop,5
401,Ravenna,47.6756537,-122.29762620000001,Zouave,47.67574836292185,-122.29875059429209,Mediterranean Restaurant,3
402,Ravenna,47.6756537,-122.29762620000001,Sunflour - Bryant Corner Cafe & Bakery,47.6758733325313,-122.2932870503538,Café,4
